timestamp,open,high,low,close,volume,transparent_open,transparent_high,transparent_low,transparent_close,transparent_volume,volume_transparency.?,volume_transparency.A,volume_transparency.B,volume_transparency.C,volume_transparency.D
2022-05-05T00:00:00Z,92.91849741,95.35099523,81.96628332,85.13241721,4525858334.25,92.87361986,95.14433709,81.59076538,84.81237497,1496998271.49,2583702,1496998271,43022584,2619148212,364105564
2022-05-04T00:00:00Z,86.33735165,92.97071744,85.80671514,92.68948850,3034740927.93,86.14254527,92.99406609,85.60192773,92.70333475,1165800607.89,2001050,1165800607,33389919,1484024328,349525021
2022-05-03T00:00:00Z,87.84857161,88.91356319,84.99623135,86.16568402,2457069623.91,87.73490262,88.77142751,84.70326841,85.89621239,789871939.02,1420811,789871939,20317233,1307565180,337894460
2022-05-02T00:00:00Z,90.05575444,91.29644675,85.64284377,87.90439518,2780674876.78,89.94697756,91.22279927,85.44442282,87.79968897,1066035929.42,1455987,1066035929,28014847,1318781734,366386377
2022-05-01T00:00:00Z,85.53762459,93.56864797,84.97258153,90.19618024,3900535943.03,84.96685980,93.50125329,84.62632071,90.00282578,1369453858.93,2713807,1369453858,35075753,2101944401,391348121
2022-04-30T00:00:00Z,94.42973158,95.39145050,83.07354499,85.68152478,2791958279.61,94.22974232,95.19723333,82.22199232,85.03061949,972241516.53,2120690,972241516,25874978,1471137973,320583121
2022-04-29T00:00:00Z,98.65700545,98.93445254,92.87090714,94.35306703,3063429400.18,98.36945435,98.68484771,92.58085161,94.15048391,984654716.94,2218915,984654716,25899625,1699588026,351068116
2022-04-28T00:00:00Z,98.69474647,100.99479883,96.87868646,98.69576821,3159406749.64,98.50844017,100.82328695,96.61972054,98.43864000,1107076082.60,2246493,1107076082,28264368,1699006605,322813200
2022-04-27T00:00:00Z,96.12724719,101.09041665,95.56229987,98.76346809,3161479049.21,95.85478458,100.96155153,95.25340504,98.57015721,1072545322.04,1878827,1072545322,29334474,1755966491,301753934
2022-04-26T00:00:00Z,101.24223332,102.15976481,95.30949622,96.46310013,3528015254.90,101.11099616,102.03177614,94.90256921,96.06612960,1058894173.32,2371799,1058894173,26664445,2168576447,271508389
2022-04-25T00:00:00Z,99.62434015,102.13578840,95.26870026,101.49297354,3668709176.28,99.48302657,102.07099894,94.97822535,101.41743245,1331469148.49,2897595,1331469148,39180994,1900590529,394570909
2022-04-24T00:00:00Z,101.26453953,102.73003061,99.26879939,99.87130793,2498875041.23,100.85779497,102.42377736,98.79192797,99.42242308,655200129.78,1592188,655200129,22232395,1576719373,243130954
2022-04-23T00:00:00Z,101.10496067,103.35271914,99.09247203,101.29845723,2489979189.25,100.74030158,103.07088391,98.59410143,100.86582332,667732366.43,1770597,667732366,28968808,1574110826,217396589
2022-04-22T00:00:00Z,102.23203308,104.07465849,100.05938091,101.33612754,3751633116.57,101.94316398,103.84116320,99.56889473,100.93144883,1020378329.44,2311753,1020378329,31694912,2335857659,361390461
2022-04-21T00:00:00Z,105.88580160,109.94630354,100.04153044,102.10981087,3973708745.37,105.70824201,109.89694027,100.10003523,101.95271330,1540825352.66,3214936,1540825352,40601974,1869879768,519186713
2022-04-20T00:00:00Z,108.76835348,111.00400018,104.21110557,105.85626559,4015109756.48,108.66078659,110.91348780,104.37439893,105.66586201,1478245598.98,2899659,1478245598,38202079,2013322125,482440292
2022-04-19T00:00:00Z,102.66944098,109.18349802,101.47521885,108.81281349,4131127758.55,102.54107092,109.05110978,101.35234194,108.69006368,1485379256.81,2850987,1485379256,40424450,2027787089,574685973
2022-04-18T00:00:00Z,100.75967780,103.18177671,95.29642968,102.65425625,3885626448.76,100.40061192,102.94255240,95.12312445,102.54982713,1458955512.66,2979296,1458955512,38191203,1959824661,425675774
2022-04-17T00:00:00Z,102.71298054,105.88160613,100.37254205,101.03455108,2765856916.90,102.34482604,105.59714019,99.92317839,100.45647196,887231652.60,1463793,887231652,22251407,1581778345,273131718
2022-04-16T00:00:00Z,102.16039080,104.12768873,101.52483607,102.85508869,2403546774.54,101.68226973,103.76205863,101.02069522,102.35819243,585166930.62,1223764,585166930,17002678,1507974856,292178544
2022-04-15T00:00:00Z,101.23530042,103.44452927,100.17356630,101.89970516,2685635669.80,100.99078830,103.21279000,99.85852218,101.57721124,892673268.98,1516511,892673268,28876344,1450238617,312330927
2022-04-14T00:00:00Z,105.33854482,108.02193021,99.39065379,101.26375152,3702853080.91,105.10702439,107.82875666,99.07554458,101.05561063,1392986430.58,2206261,1392986430,45342128,1815176904,447141355
2022-04-13T00:00:00Z,103.73313664,106.39169568,100.67272825,105.28521049,3836393339.92,103.39274222,106.18687444,100.38202014,105.02444799,1418350034.37,2292952,1418350034,43531525,1980392064,391826762
2022-04-12T00:00:00Z,100.38037127,109.69498104,98.84057053,103.64773018,4778683915.06,99.86553061,109.45024155,98.59357922,103.39567512,1985169170.85,3005480,1985169170,63856928,2085302845,641349490
2022-04-11T00:00:00Z,111.43888329,111.96203472,98.69099873,100.36156484,4689497493.16,111.22272802,111.72404503,98.24996118,99.80068600,1839813006.52,3659127,1839813006,55154337,2162315477,628555544
2022-04-10T00:00:00Z,113.48046421,116.38930961,110.37491045,111.73270821,3170444988.28,113.28186111,116.21692511,109.97579884,111.34776261,1015738061.46,2110122,1015738061,34584038,1827345552,290667213
2022-04-09T00:00:00Z,111.51561507,114.95605162,109.74881174,114.01655072,3656135062.58,110.29994669,114.13912159,108.69832886,113.30928485,917439581.74,2288397,917439581,31391767,2294526721,410488594
2022-04-08T00:00:00Z,118.87151660,122.69317935,108.81001805,110.56654068,5160781940.50,118.76348801,122.53048436,108.35427194,110.16446128,2005245442.19,3629758,2005245442,59538251,2361966400,730402087
2022-04-07T00:00:00Z,114.15085439,120.91175064,112.22867806,119.40585406,6687074313.05,113.23768610,120.41407234,111.23251795,118.82694756,2067096058.94,3284806,2067096058,56136663,3816399403,744157380
2022-04-06T00:00:00Z,127.32355706,127.76943636,112.71170877,113.53186571,6328335242.37,127.10362046,127.53374238,112.42050726,113.25693669,2748620865.54,4336290,2748620865,82247261,2567598851,925531973
2022-04-05T00:00:00Z,132.40228570,137.07280390,126.74511576,127.70032691,5140167305.02,132.39104683,136.86249912,126.45516789,127.27558966,1776203187.61,2911036,1776203187,61067199,2655603609,644382272
2022-04-04T00:00:00Z,137.16296349,138.59711395,126.40195299,132.35831622,5791972348.65,137.12296191,138.56317402,126.21238919,132.36724820,2225464186.44,3614896,2225464186,82751078,2871856823,608285364
2022-04-03T00:00:00Z,133.32874956,141.48736011,131.19659796,137.26217234,5646670916.88,132.87243116,141.41988055,131.01270281,137.16377397,2017328792.09,3683777,2017328792,56814742,2997734909,571108694
2022-04-02T00:00:00Z,134.91654317,143.68365297,131.99902349,133.17903773,6426304617.04,134.87270892,143.71978556,131.83942562,132.88232464,2645941119.13,4642574,2645941119,88812162,2949054632,737854128
2022-04-01T00:00:00Z,123.11612416,138.63641028,118.07500781,134.83978315,7848538410.49,123.13619370,138.72544500,117.90676119,134.81945213,3717736547.02,5993841,3717736547,103798168,3123934270,897075581
2022-03-31T00:00:00Z,120.92696399,129.14585124,119.85527828,122.84968112,10011125228.94,121.13627686,129.82938442,120.08885938,123.19628730,3291320207.09,4862930,3291320207,89266928,5836909397,788765765
2022-03-30T00:00:00Z,111.87901070,125.51459591,107.44692982,121.01445821,7276190715.83,111.83993927,125.64615282,107.33021894,120.99310390,3557051970.35,4829302,3557051970,80996053,2880612355,752701034
2022-03-29T00:00:00Z,106.21742292,115.16539356,105.80697279,111.40639986,9637924593.90,105.83558900,115.49622368,105.40542595,111.47166661,2557391700.83,2814372,2557391700,53391080,6426372084,597955355
2022-03-28T00:00:00Z,107.07595721,113.89548351,105.33389259,105.93757823,3803732237.70,107.14065323,113.95623416,105.36744927,105.87230585,2313485188.21,2573107,2313485188,68310067,858820767,560543106
2022-03-27T00:00:00Z,101.99533370,107.59683205,99.26070088,107.14999507,2098659067.41,102.01168370,107.63793314,99.26716304,107.21248831,1185342827.60,1658402,1185342827,44679174,531784935,335193727
2022-03-26T00:00:00Z,98.96220480,103.80277074,98.05247802,102.10676338,1692530650.70,98.96518225,103.82248161,98.04362748,102.12427840,980037250.12,1255375,980037250,37443143,426813703,246981177
2022-03-25T00:00:00Z,102.51454797,105.11361114,97.28560839,98.85962097,2841020661.65,102.56819808,105.16482199,97.27253443,98.87795035,1738238285.20,2618155,1738238285,51619364,616257821,432287033
2022-03-24T00:00:00Z,95.03696838,103.92301201,93.68536800,102.46638717,3837975884.30,95.00443105,103.89885220,93.63765316,102.49912535,2268311759.38,2925430,2268311759,56196764,942759519,567782409
2022-03-23T00:00:00Z,90.64191938,96.43650765,89.42434689,94.95910249,2291263934.25,90.59299434,96.41979207,89.36324862,94.92002210,1323719414.40,1875278,1323719414,32345798,574321172,359002270
2022-03-22T00:00:00Z,88.72634085,93.99130338,88.24255660,90.56515830,2006049260.71,88.69352633,93.99018382,88.21471085,90.52657023,1143926390.73,1651933,1143926390,28787572,483445789,348237574
2022-03-21T00:00:00Z,88.49093173,90.95465736,86.57480153,88.38297885,1709748997.57,88.47156031,90.96708698,86.55369908,88.35869098,939362403.72,1262967,939362403,20386663,462643221,286093740
2022-03-20T00:00:00Z,92.41611981,92.71544597,88.22677917,88.93533100,1415027951.23,92.38745845,92.68381864,88.16521372,88.88047537,744167878.60,1059693,744167878,17040215,383173651,269586511
2022-03-19T00:00:00Z,89.98969859,94.70628698,89.45894869,92.46047330,2100797314.14,89.93353232,94.69397878,89.41911223,92.42029639,1082868173.66,1480593,1082868173,24737374,470358815,521352357
2022-03-18T00:00:00Z,87.97291813,92.44825221,84.80209907,89.99503383,2885958938.56,87.96682108,92.50217446,84.78396397,89.97237502,1279279514.77,1905303,1279279514,27855253,522118387,1054800479
2022-03-17T00:00:00Z,87.90532184,91.10130120,86.74264033,87.93498815,2473626161.61,87.90087617,91.19640762,86.80863621,88.00387563,1157049891.50,1896159,1157049891,25344901,435994964,853340244
2022-03-16T00:00:00Z,82.95403931,87.79794069,81.57928884,87.59581528,2598288426.21,82.96367209,87.82802972,81.60705025,87.62163826,1288273008.90,1650365,1288273008,34712801,593958022,679694228
2022-03-15T00:00:00Z,81.29388511,85.86535339,78.80345271,82.77552402,1761028732.71,81.30549659,85.88506676,78.78546102,82.76398099,983321365.14,1004054,983321365,22791523,410127878,343783911
2022-03-14T00:00:00Z,78.77328200,82.20699014,78.09816651,81.11953396,1815457472.87,78.73586841,82.20224840,78.05470046,81.10825347,940840190.10,887641,940840190,18570391,441696885,413462364
2022-03-13T00:00:00Z,81.59398266,83.31264241,77.84353844,78.94522329,1392330924.75,81.57319085,83.33566345,77.79939170,78.91592563,793094948.55,917322,793094948,16204289,362967077,219147287
2022-03-12T00:00:00Z,80.76369895,82.75810846,80.62078642,81.48405308,1094243883.11,80.71614365,82.73726548,80.56609534,81.44089125,603619735.81,538410,603619735,10879668,274587976,204618092
2022-03-11T00:00:00Z,82.88434072,84.30198731,80.18596785,80.80003125,1961918938.06,82.86263985,84.27643615,80.11571801,80.73623060,1101972384.42,1133809,1101972384,24011415,455088200,379713127
2022-03-10T00:00:00Z,87.83314184,88.35453466,80.81147317,82.92405238,2396451250.59,87.80166001,88.30963063,80.71890552,82.87505607,1286199923.74,1292636,1286199923,30853777,538342136,539762775
2022-03-09T00:00:00Z,82.36677586,89.60332371,81.90138996,87.76117148,2852434887.60,82.33747573,89.68670559,81.94263122,87.82937165,1542697791.33,1590378,1542697791,38385988,670053978,599706750
2022-03-08T00:00:00Z,81.57863814,84.82623094,81.13258896,82.11389218,2361928386.45,81.52206165,84.84767252,81.11591376,82.12018574,1228574932.88,1044403,1228574932,32333620,522390702,577584727
2022-03-07T00:00:00Z,84.83175679,87.48796806,80.92948044,82.63092244,2553615689.21,84.82082932,87.45223094,80.84210373,82.52993870,1391419136.82,1413731,1391419136,34644644,582925134,543213042
2022-03-06T00:00:00Z,89.28740962,89.90971321,84.09862466,84.56902343,1542589347.43,89.28326947,89.73726123,84.06261621,84.52166000,848218280.05,889919,848218280,20767384,345258217,327455546
2022-03-05T00:00:00Z,87.77289437,90.50002578,85.41323675,88.90133870,1600485441.76,87.78970722,90.49000037,85.41361767,88.92396242,871649064.40,787709,871649064,19122308,362432227,346494131
2022-03-04T00:00:00Z,95.69067609,95.97531261,87.42987395,88.72736486,2757700043.69,95.70663848,95.90443695,87.26667821,88.66613207,1454283041.20,1890945,1454283041,35623077,586604054,679298924
2022-03-03T00:00:00Z,100.79232407,101.99346150,94.43913928,96.03159180,2677611505.79,100.77930725,101.99557179,94.38441802,96.00912772,1579657267.11,1883078,1579657267,33559844,587513401,474997913
2022-03-02T00:00:00Z,98.52117839,106.35557915,96.75353835,100.69660328,4208887219.84,98.48155683,106.38724649,96.73856689,100.67958635,2343932354.68,2458499,2343932354,56756562,953405568,852334233
2022-03-01T00:00:00Z,99.47999403,102.11253436,94.47535096,98.67417685,3602431435.36,99.46899168,102.07096761,94.36418683,98.63455799,2072543540.36,2272003,2072543540,49497214,861617084,616501592
2022-02-28T00:00:00Z,86.31008569,103.54784853,85.55824494,100.49950966,4087507199.54,86.25106115,103.66227288,85.44626545,100.51079670,2325274042.91,2730451,2325274042,59973980,973887865,725640859
2022-02-27T00:00:00Z,90.41178198,92.98210886,85.03116312,86.60416502,2309243989.77,90.40741588,92.91398588,84.95708218,86.50703557,1278710570.85,1464546,1278710570,36574650,568651158,423843063
2022-02-26T00:00:00Z,92.99781854,95.37778658,89.55531284,90.52180746,1917195208.60,92.95397736,95.40735421,89.51474064,90.48040193,1101230013.24,1261806,1101230013,29497922,481121869,304083596
2022-02-25T00:00:00Z,89.49855682,95.07342933,86.98064417,92.77530471,3685399876.74,89.50100888,95.06680576,86.97450705,92.74262981,2097999971.98,1996942,2097999971,52049157,877729180,655624624
2022-02-24T00:00:00Z,84.76720857,94.39246601,76.33795486,90.00175250,6268927399.31,84.72744088,94.46207261,76.12937164,89.97772968,3446678361.23,3855794,3446678361,103118410,1473277937,1241996895
2022-02-23T00:00:00Z,86.60036147,93.38637644,84.57819451,84.86653568,2625340893.90,86.53708655,93.39042969,84.59678512,84.80738618,1588494956.26,1783312,1588494956,45096162,641201472,348764990
2022-02-22T00:00:00Z,83.17106381,87.70341467,81.36998172,86.49062587,2373777987.73,83.10974084,87.70416402,81.33644308,86.49474524,1421606813.81,1579979,1421606813,42229055,583095290,325266847
2022-02-21T00:00:00Z,90.93979820,96.09310980,82.89648831,83.26136711,3253436369.66,90.87445112,96.11650235,82.92428609,83.19724078,1832790190.83,2068094,1832790190,53159562,739904287,625514234
2022-02-20T00:00:00Z,91.45755134,94.22456216,85.69299759,90.93213010,2278375355.47,91.43913818,94.23247614,85.62164257,90.86409386,1372725073.33,1461770,1372725073,40172250,576277141,287739118
2022-02-19T00:00:00Z,90.10229887,92.84986664,88.86316986,91.47214551,1304422983.76,90.01797035,92.82215907,88.83514060,91.44327586,766120377.34,801120,766120377,20822497,322005639,194673349
2022-02-18T00:00:00Z,93.71872477,96.47871439,89.60013589,90.14512484,1898923948.25,93.69684063,96.47276422,89.55549931,90.09844477,1098371097.69,1133252,1098371097,33324916,431140672,334954009
2022-02-17T00:00:00Z,102.00073421,102.63705450,92.51754092,93.75486001,2128259904.94,101.92516060,102.56876171,92.46583637,93.69682772,1155341645.63,1086762,1155341645,38471352,491029596,442330547
2022-02-16T00:00:00Z,105.54970938,105.54970938,98.36957069,101.92531963,2203653284.58,105.60540068,105.60540068,98.32899738,101.87188234,1282589749.37,965734,1282589749,41509314,489405671,389182813
2022-02-15T00:00:00Z,96.56140238,105.78625297,96.56140238,105.39113913,2528331085.55,96.50069180,105.77082055,96.50069180,105.48176791,1480707926.79,1233384,1480707926,45078743,580524381,420786649
2022-02-14T00:00:00Z,93.06613393,98.15382026,91.09386076,96.62805043,2051490172.95,93.00764891,98.10235754,91.00723039,96.55638735,1135116894.02,1032321,1135116894,34352839,482730388,398257729
2022-02-13T00:00:00Z,96.14209151,97.50168237,91.59647632,93.07088717,1288077749.51,96.10205345,97.48047361,91.54309060,93.00493730,719616488.46,945587,719616488,25960126,292641658,248913888
2022-02-12T00:00:00Z,96.68770355,99.90461526,93.12145618,96.13364945,1993617743.30,96.64950369,99.87720459,93.03748624,96.09601914,1114101679.01,1566888,1114101679,36010478,454108389,387830307
2022-02-11T00:00:00Z,106.35599310,108.24991998,95.42333305,96.75075634,2504685214.88,106.33935481,108.24225890,95.38294980,96.71878685,1528184075.59,1798389,1528184075,48965818,557347911,368389020
2022-02-10T00:00:00Z,114.13694606,115.07475179,105.84411928,106.39361074,2908558583.87,114.11015270,115.09647375,105.81516395,106.32602801,1807038588.79,2388565,1807038588,61795334,686854894,350481200
2022-02-09T00:00:00Z,113.65817340,117.23106295,109.67528934,114.08619261,2406826542.87,113.60723921,117.22539401,109.64023653,114.05154898,1483563773.57,1637656,1483563773,52199557,526142182,343283372
2022-02-08T00:00:00Z,117.71234386,120.43173600,110.05834542,113.65983420,3417432094.47,117.66832678,120.39701257,109.96286189,113.60764664,2002086631.00,2789726,2002086631,66063896,737725505,608766335
2022-02-07T00:00:00Z,115.34142612,122.10039463,113.04434859,117.64326011,3342186633.57,115.24627456,122.06150949,112.97011127,117.60498432,2037953596.92,2553300,2037953596,72144541,766715052,462820142
2022-02-06T00:00:00Z,113.90539901,116.25545448,111.64461593,115.30540321,2075280358.62,113.80151324,116.14746004,111.54086968,115.21353614,1285714015.42,1436475,1285714015,40144437,493056514,254928915
2022-02-05T00:00:00Z,112.72613788,118.68941402,110.39517111,113.90628704,3288858562.68,112.69249241,118.63822615,110.32998718,113.82589618,2072798387.99,2576875,2072798387,67794936,715405165,430283197
2022-02-04T00:00:00Z,101.99613044,113.15408919,100.99276658,112.67855213,4536277757.72,101.95108220,113.10100936,100.89495157,112.67694679,2862792707.28,3289967,2862792707,92412227,1020287400,557495454
2022-02-03T00:00:00Z,102.11651532,103.26500967,94.25293707,101.87070914,3880591338.10,102.08464221,103.22103490,94.19254324,101.84725600,2499993263.79,2846749,2499993263,82895637,983291364,311564322
2022-02-02T00:00:00Z,110.25036939,112.91711144,97.30134356,102.11663915,5104578107.38,110.17482671,112.41908870,97.19482010,102.09181168,3133355093.37,3376291,3133355093,98632869,1195563830,673650021
2022-02-01T00:00:00Z,99.69217570,113.61444530,99.28460111,110.11067174,4759518693.28,99.63075770,113.67440420,99.23816045,110.09481454,2979005420.67,4305689,2979005420,107692258,1033635366,634879957
2022-01-31T00:00:00Z,93.46465095,101.26283607,89.39782945,99.44788482,2567327476.81,93.43184008,101.24098551,89.32176803,99.39901489,1604847359.96,1728333,1604847359,59170208,554033615,347547959
2022-01-30T00:00:00Z,96.35274232,97.73248132,91.72180252,93.51004498,1447521684.74,96.31651251,97.67923219,91.64076722,93.42875232,868998718.29,1400132,868998718,37173011,360514411,179435411
2022-01-29T00:00:00Z,91.54678262,99.12770250,90.85889862,96.34910358,2297826837.56,91.47736872,99.08369236,90.77461549,96.29699384,1447371480.67,1768668,1447371480,47888890,528720849,272076948
2022-01-28T00:00:00Z,89.71285666,93.75854351,87.50435561,91.45730564,2792189991.18,89.66431161,93.72254763,87.41809290,91.41463600,1657814886.24,1569076,1657814886,57382047,623592371,451831609
2022-01-27T00:00:00Z,92.31514252,94.90699966,86.08304911,89.82102015,3465932501.15,92.28912085,94.87256915,85.98755169,89.77527981,2065029317.73,2822242,2065029317,67910895,742585688,587584356
2022-01-26T00:00:00Z,94.85627680,104.47822393,89.67008365,92.44019727,4081119940.24,94.84063670,104.51311256,89.60370173,92.40347554,2543647706.50,3110439,2543647706,91277211,886909361,556175220
2022-01-25T00:00:00Z,92.15577213,100.10085597,87.81526701,94.84263611,3853064621.59,92.10141366,100.10136334,87.79061177,94.83149659,2487090875.72,1380392,2487090875,71911016,759948020,532734316
2022-01-24T00:00:00Z,99.91036426,100.17681925,81.59888966,92.18458434,6487843943.67,99.96831720,100.13772073,81.58157982,92.16009589,4273317646.33,3071610,4273317646,137835581,1186879390,886739715
2022-01-23T00:00:00Z,94.98912569,105.13420740,93.81478313,100.00280141,3849767674.90,94.92484164,105.12505813,93.79252987,100.04058759,2514540387.31,1442123,2514540387,78476602,764454095,490854465
2022-01-22T00:00:00Z,112.53027061,114.28818263,88.38636529,94.86090695,6047146434.64,112.55226907,114.40565520,88.30302208,94.83414179,4059121583.70,2977958,4059121583,143368721,1282402980,559275190
2022-01-21T00:00:00Z,127.72229584,128.88519954,106.57840329,112.57309709,5667596432.04,127.72155637,129.06333852,106.50669453,112.61075568,3785804387.16,2419246,3785804387,127706854,1168592101,583073841
2022-01-20T00:00:00Z,135.55091126,143.41085313,126.27872702,127.81051864,2109003716.27,135.49790285,143.42339228,126.20258298,127.73752519,1420640283.23,991472,1420640283,50013764,462758183,174600012
2022-01-19T00:00:00Z,141.53640316,142.51833137,132.96372640,135.33779255,1917214065.88,141.54000817,142.53526559,132.93783429,135.31323590,1240136499.09,893003,1240136499,47810699,438827943,189545920
2022-01-18T00:00:00Z,140.05271238,143.21733325,135.05764075,141.74092234,1969235986.88,140.04447910,143.19592896,135.02382621,141.70880132,1270124915.60,818790,1270124915,59999790,413098236,225194253
2022-01-17T00:00:00Z,148.17426039,148.23637538,137.44851741,140.04190291,1908571033.74,148.14362225,148.20646914,137.37508312,139.99270489,1285692849.33,1015226,1285692849,59710305,412078795,150073856
2022-01-16T00:00:00Z,147.86974940,152.10869497,146.35341478,148.12791308,1515753765.28,147.82767978,152.05562481,146.31532128,148.09654288,1000116353.72,811723,1000116353,44652900,331647242,138525545
2022-01-15T00:00:00Z,146.45413409,149.61394558,144.36025088,147.92459797,1399132932.55,146.41866471,149.57567767,144.30397565,147.87175354,930179183.77,644129,930179183,45922887,311701856,110684875
2022-01-14T00:00:00Z,146.52361964,151.01165403,142.55869422,146.50560088,2364088550.03,146.40820153,150.86959460,142.46394304,146.41628664,1548699912.99,1265362,1548699912,75213325,524970287,213939662
2022-01-13T00:00:00Z,151.79538488,157.99754905,146.00565438,146.69617312,2756753275.39,151.75419893,157.98587190,146.00581081,146.67882462,1881238455.10,1768659,1881238455,82346206,587960111,203439842
2022-01-12T00:00:00Z,140.49913181,153.13782819,138.56300068,151.27247102,2973234674.65,140.42321850,153.06939889,138.47530552,151.19165005,2042032620.45,2009918,2042032620,75805383,633125942,220260809
2022-01-11T00:00:00Z,136.13682356,143.60033592,133.99586915,140.31969676,2039894228.05,136.09118200,143.56005684,133.95444506,140.24375746,1399848652.20,1620886,1399848652,45968482,432225946,160230259
