73	2022-03-19	94.70628698	2022-06-07 09:35:46.884306	2022-06-07 09:35:46.884306
74	2022-03-18	92.44825221	2022-06-07 09:35:46.886204	2022-06-07 09:35:46.886204
75	2022-03-17	91.1013012	2022-06-07 09:35:46.887785	2022-06-07 09:35:46.887785
76	2022-03-16	87.79794069	2022-06-07 09:35:46.889837	2022-06-07 09:35:46.889837
77	2022-03-15	85.86535339	2022-06-07 09:35:46.892208	2022-06-07 09:35:46.892208
78	2022-03-14	82.20699014	2022-06-07 09:35:46.893618	2022-06-07 09:35:46.893618
79	2022-03-13	83.31264241	2022-06-07 09:35:46.895173	2022-06-07 09:35:46.895173
80	2022-03-12	82.75810846	2022-06-07 09:35:46.896954	2022-06-07 09:35:46.896954
81	2022-03-11	84.30198731	2022-06-07 09:35:46.898779	2022-06-07 09:35:46.898779
82	2022-03-10	88.35453466	2022-06-07 09:35:46.900626	2022-06-07 09:35:46.900626
83	2022-03-09	89.60332371	2022-06-07 09:35:46.906907	2022-06-07 09:35:46.906907
84	2022-03-08	84.82623094	2022-06-07 09:35:46.909579	2022-06-07 09:35:46.909579
85	2022-03-07	87.48796806	2022-06-07 09:35:46.912263	2022-06-07 09:35:46.912263
86	2022-03-06	89.90971321	2022-06-07 09:35:46.913714	2022-06-07 09:35:46.913714
87	2022-03-05	90.50002578	2022-06-07 09:35:46.915117	2022-06-07 09:35:46.915117
88	2022-03-04	95.97531261	2022-06-07 09:35:46.916722	2022-06-07 09:35:46.916722
89	2022-03-03	101.9934615	2022-06-07 09:35:46.918227	2022-06-07 09:35:46.918227
90	2022-03-02	106.35557915	2022-06-07 09:35:46.920002	2022-06-07 09:35:46.920002
91	2022-03-01	102.11253436	2022-06-07 09:35:46.921909	2022-06-07 09:35:46.921909
92	2022-02-28	103.54784853	2022-06-07 09:35:46.923659	2022-06-07 09:35:46.923659
93	2022-02-27	92.98210886	2022-06-07 09:35:46.936955	2022-06-07 09:35:46.936955
94	2022-02-26	95.37778658	2022-06-07 09:35:46.938714	2022-06-07 09:35:46.938714
95	2022-02-25	95.07342933	2022-06-07 09:35:46.941434	2022-06-07 09:35:46.941434
96	2022-02-24	94.39246601	2022-06-07 09:35:46.943788	2022-06-07 09:35:46.943788
97	2022-02-23	93.38637644	2022-06-07 09:35:46.949654	2022-06-07 09:35:46.949654
98	2022-02-22	87.70341467	2022-06-07 09:35:46.953789	2022-06-07 09:35:46.953789
99	2022-02-21	96.0931098	2022-06-07 09:35:46.955424	2022-06-07 09:35:46.955424
100	2022-02-20	94.22456216	2022-06-07 09:35:46.957234	2022-06-07 09:35:46.957234
101	2022-02-19	92.84986664	2022-06-07 09:35:46.958824	2022-06-07 09:35:46.958824
102	2022-02-18	96.47871439	2022-06-07 09:35:46.9606	2022-06-07 09:35:46.9606
103	2022-02-17	102.6370545	2022-06-07 09:35:46.962311	2022-06-07 09:35:46.962311
104	2022-02-16	105.54970938	2022-06-07 09:35:46.964519	2022-06-07 09:35:46.964519
105	2022-02-15	105.78625297	2022-06-07 09:35:46.969091	2022-06-07 09:35:46.969091
106	2022-02-14	98.15382026	2022-06-07 09:35:46.971863	2022-06-07 09:35:46.971863
107	2022-02-13	97.50168237	2022-06-07 09:35:46.973718	2022-06-07 09:35:46.973718
108	2022-02-12	99.90461526	2022-06-07 09:35:46.975371	2022-06-07 09:35:46.975371
109	2022-02-11	108.24991998	2022-06-07 09:35:46.976917	2022-06-07 09:35:46.976917
110	2022-02-10	115.07475179	2022-06-07 09:35:46.978694	2022-06-07 09:35:46.978694
111	2022-02-09	117.23106295	2022-06-07 09:35:46.980367	2022-06-07 09:35:46.980367
112	2022-02-08	120.431736	2022-06-07 09:35:46.981864	2022-06-07 09:35:46.981864
113	2022-02-07	122.10039463	2022-06-07 09:35:46.983368	2022-06-07 09:35:46.983368
114	2022-02-06	116.25545448	2022-06-07 09:35:46.9849	2022-06-07 09:35:46.9849
115	2022-02-05	118.68941402	2022-06-07 09:35:46.986572	2022-06-07 09:35:46.986572
116	2022-02-04	113.15408919	2022-06-07 09:35:46.989062	2022-06-07 09:35:46.989062
117	2022-02-03	103.26500967	2022-06-07 09:35:46.991874	2022-06-07 09:35:46.991874
118	2022-02-02	112.91711144	2022-06-07 09:35:46.993459	2022-06-07 09:35:46.993459
119	2022-02-01	113.6144453	2022-06-07 09:35:46.995001	2022-06-07 09:35:46.995001
120	2022-01-31	101.26283607	2022-06-07 09:35:46.996608	2022-06-07 09:35:46.996608
121	2022-01-30	97.73248132	2022-06-07 09:35:46.998659	2022-06-07 09:35:46.998659
122	2022-01-29	99.1277025	2022-06-07 09:35:47.001466	2022-06-07 09:35:47.001466
123	2022-01-28	93.75854351	2022-06-07 09:35:47.002935	2022-06-07 09:35:47.002935
124	2022-01-27	94.90699966	2022-06-07 09:35:47.0044	2022-06-07 09:35:47.0044
125	2022-01-26	104.47822393	2022-06-07 09:35:47.00638	2022-06-07 09:35:47.00638
126	2022-01-25	100.10085597	2022-06-07 09:35:47.012965	2022-06-07 09:35:47.012965
127	2022-01-24	100.17681925	2022-06-07 09:35:47.014522	2022-06-07 09:35:47.014522
128	2022-01-23	105.1342074	2022-06-07 09:35:47.016027	2022-06-07 09:35:47.016027
129	2022-01-22	114.28818263	2022-06-07 09:35:47.017577	2022-06-07 09:35:47.017577
130	2022-01-21	128.88519954	2022-06-07 09:35:47.019225	2022-06-07 09:35:47.019225
131	2022-01-20	143.41085313	2022-06-07 09:35:47.020867	2022-06-07 09:35:47.020867
132	2022-01-19	142.51833137	2022-06-07 09:35:47.02346	2022-06-07 09:35:47.02346
133	2022-01-18	143.21733325	2022-06-07 09:35:47.025182	2022-06-07 09:35:47.025182
134	2022-01-17	148.23637538	2022-06-07 09:35:47.026922	2022-06-07 09:35:47.026922
135	2022-01-16	152.10869497	2022-06-07 09:35:47.033281	2022-06-07 09:35:47.033281
136	2022-01-15	149.61394558	2022-06-07 09:35:47.034959	2022-06-07 09:35:47.034959
137	2022-01-14	151.01165403	2022-06-07 09:35:47.036551	2022-06-07 09:35:47.036551
138	2022-01-13	157.99754905	2022-06-07 09:35:47.038332	2022-06-07 09:35:47.038332
139	2022-01-12	153.13782819	2022-06-07 09:35:47.040015	2022-06-07 09:35:47.040015
140	2022-01-11	143.60033592	2022-06-07 09:35:47.041524	2022-06-07 09:35:47.041524
141	2022-01-10	144.03180535	2022-06-07 09:35:47.043089	2022-06-07 09:35:47.043089
142	2022-01-09	146.11590076	2022-06-07 09:35:47.044734	2022-06-07 09:35:47.044734
143	2022-01-08	148.37733914	2022-06-07 09:35:47.046397	2022-06-07 09:35:47.046397
144	2022-01-07	150.48917032	2022-06-07 09:35:47.047997	2022-06-07 09:35:47.047997
145	2022-01-06	155.11370843	2022-06-07 09:35:47.051975	2022-06-07 09:35:47.051975
146	2022-01-05	170.94684447	2022-06-07 09:35:47.05377	2022-06-07 09:35:47.05377
147	2022-01-04	173.96560036	2022-06-07 09:35:47.055454	2022-06-07 09:35:47.055454
148	2022-01-03	176.52195639	2022-06-07 09:35:47.057597	2022-06-07 09:35:47.057597
149	2022-01-02	179.96246498	2022-06-07 09:35:47.059216	2022-06-07 09:35:47.059216
150	2022-01-01	179.45476369	2022-06-07 09:35:47.060649	2022-06-07 09:35:47.060649
151	2021-12-31	177.34126246	2022-06-07 09:35:47.062154	2022-06-07 09:35:47.062154
152	2021-12-30	176.15634099	2022-06-07 09:35:47.063791	2022-06-07 09:35:47.063791
153	2021-12-29	181.00007604	2022-06-07 09:35:47.065654	2022-06-07 09:35:47.065654
154	2021-12-28	195.95311144	2022-06-07 09:35:47.067114	2022-06-07 09:35:47.067114
155	2021-12-27	205.51342729	2022-06-07 09:35:47.068597	2022-06-07 09:35:47.068597
156	2021-12-26	201.71643492	2022-06-07 09:35:47.07024	2022-06-07 09:35:47.07024
157	2021-12-25	196.40801991	2022-06-07 09:35:47.074731	2022-06-07 09:35:47.074731
158	2021-12-24	198.2560078	2022-06-07 09:35:47.076212	2022-06-07 09:35:47.076212
159	2021-12-23	193.24520257	2022-06-07 09:35:47.077711	2022-06-07 09:35:47.077711
160	2021-12-22	187.93192063	2022-06-07 09:35:47.079499	2022-06-07 09:35:47.079499
161	2021-12-21	182.82014008	2022-06-07 09:35:47.080923	2022-06-07 09:35:47.080923
162	2021-12-20	180.58471858	2022-06-07 09:35:47.082332	2022-06-07 09:35:47.082332
163	2021-12-19	190.0045866	2022-06-07 09:35:47.083714	2022-06-07 09:35:47.083714
164	2021-12-18	184.82106786	2022-06-07 09:35:47.085077	2022-06-07 09:35:47.085077
165	2021-12-17	183.36091158	2022-06-07 09:35:47.086464	2022-06-07 09:35:47.086464
166	2021-12-16	189.61988755	2022-06-07 09:35:47.087925	2022-06-07 09:35:47.087925
167	2021-12-15	183.77229005	2022-06-07 09:35:47.089961	2022-06-07 09:35:47.089961
168	2021-12-14	164.17090311	2022-06-07 09:35:47.093491	2022-06-07 09:35:47.093491
169	2021-12-13	173.22423285	2022-06-07 09:35:47.095129	2022-06-07 09:35:47.095129
170	2021-12-12	177.25985253	2022-06-07 09:35:47.096802	2022-06-07 09:35:47.096802
171	2021-12-11	174.98635594	2022-06-07 09:35:47.100274	2022-06-07 09:35:47.100274
172	2021-12-10	185.13663202	2022-06-07 09:35:47.101885	2022-06-07 09:35:47.101885
173	2021-12-09	197.0451121	2022-06-07 09:35:47.103344	2022-06-07 09:35:47.103344
174	2021-12-08	196.89497341	2022-06-07 09:35:47.104911	2022-06-07 09:35:47.104911
175	2021-12-07	204.30250556	2022-06-07 09:35:47.10673	2022-06-07 09:35:47.10673
176	2021-12-06	198.95682708	2022-06-07 09:35:47.108594	2022-06-07 09:35:47.108594
177	2021-12-05	205.7365877	2022-06-07 09:35:47.110295	2022-06-07 09:35:47.110295
178	2021-12-04	214.39164223	2022-06-07 09:35:47.116062	2022-06-07 09:35:47.116062
179	2021-12-03	239.30605941	2022-06-07 09:35:47.117922	2022-06-07 09:35:47.117922
180	2021-12-02	243.926004	2022-06-07 09:35:47.119569	2022-06-07 09:35:47.119569
181	2021-12-01	232.90223456	2022-06-07 09:35:47.121062	2022-06-07 09:35:47.121062
182	2021-11-30	219.24886945	2022-06-07 09:35:47.122466	2022-06-07 09:35:47.122466
183	2021-11-29	213.43111993	2022-06-07 09:35:47.123951	2022-06-07 09:35:47.123951
184	2021-11-28	203.05712257	2022-06-07 09:35:47.125938	2022-06-07 09:35:47.125938
185	2021-11-27	200.23422216	2022-06-07 09:35:47.127534	2022-06-07 09:35:47.127534
186	2021-11-26	210.74300434	2022-06-07 09:35:47.129408	2022-06-07 09:35:47.129408
187	2021-11-25	217.1232152	2022-06-07 09:35:47.131214	2022-06-07 09:35:47.131214
188	2021-11-24	222.35444831	2022-06-07 09:35:47.136674	2022-06-07 09:35:47.136674
189	2021-11-23	227.99355833	2022-06-07 09:35:47.138302	2022-06-07 09:35:47.138302
190	2021-11-22	232.01775134	2022-06-07 09:35:47.139819	2022-06-07 09:35:47.139819
191	2021-11-21	236.65456066	2022-06-07 09:35:47.141224	2022-06-07 09:35:47.141224
192	2021-11-20	221.93206122	2022-06-07 09:35:47.142649	2022-06-07 09:35:47.142649
193	2021-11-19	220.37296968	2022-06-07 09:35:47.144084	2022-06-07 09:35:47.144084
194	2021-11-18	222.644098	2022-06-07 09:35:47.146309	2022-06-07 09:35:47.146309
195	2021-11-17	223.42303086	2022-06-07 09:35:47.152574	2022-06-07 09:35:47.152574
196	2021-11-16	238.48989431	2022-06-07 09:35:47.155094	2022-06-07 09:35:47.155094
197	2021-11-15	246.2159112	2022-06-07 09:35:47.156604	2022-06-07 09:35:47.156604
198	2021-11-14	242.83399261	2022-06-07 09:35:47.158224	2022-06-07 09:35:47.158224
199	2021-11-13	242.53142855	2022-06-07 09:35:47.159855	2022-06-07 09:35:47.159855
200	2021-11-12	239.46982915	2022-06-07 09:35:47.161346	2022-06-07 09:35:47.161346
201	2021-11-11	247.03357142	2022-06-07 09:35:47.162941	2022-06-07 09:35:47.162941
202	2021-11-10	248.16156016	2022-06-07 09:35:47.165831	2022-06-07 09:35:47.165831
203	2021-11-09	253.39468673	2022-06-07 09:35:47.167494	2022-06-07 09:35:47.167494
204	2021-11-08	255.12391706	2022-06-07 09:35:47.168913	2022-06-07 09:35:47.168913
205	2021-11-07	260.12522134	2022-06-07 09:35:47.170461	2022-06-07 09:35:47.170461
206	2021-11-06	260.88057732	2022-06-07 09:35:47.172379	2022-06-07 09:35:47.172379
207	2021-11-05	248.84544844	2022-06-07 09:35:47.176215	2022-06-07 09:35:47.176215
208	2021-11-04	251.47701632	2022-06-07 09:35:47.178805	2022-06-07 09:35:47.178805
209	2021-11-03	246.65603527	2022-06-07 09:35:47.180306	2022-06-07 09:35:47.180306
210	2021-11-02	222.68073064	2022-06-07 09:35:47.181844	2022-06-07 09:35:47.181844
211	2021-11-01	211.75922063	2022-06-07 09:35:47.183623	2022-06-07 09:35:47.183623
212	2021-10-31	205.45394804	2022-06-07 09:35:47.185341	2022-06-07 09:35:47.185341
213	2021-10-30	200.89830955	2022-06-07 09:35:47.186768	2022-06-07 09:35:47.186768
214	2021-10-29	206.02119894	2022-06-07 09:35:47.188447	2022-06-07 09:35:47.188447
215	2021-10-28	202.17784975	2022-06-07 09:35:47.190082	2022-06-07 09:35:47.190082
216	2021-10-27	205.2779256	2022-06-07 09:35:47.192344	2022-06-07 09:35:47.192344
217	2021-10-26	213.85457389	2022-06-07 09:35:47.193949	2022-06-07 09:35:47.193949
218	2021-10-25	218.66436232	2022-06-07 09:35:47.197646	2022-06-07 09:35:47.197646
219	2021-10-24	205.48084677	2022-06-07 09:35:47.19934	2022-06-07 09:35:47.19934
220	2021-10-23	206.23188119	2022-06-07 09:35:47.200784	2022-06-07 09:35:47.200784
221	2021-10-22	215.55458224	2022-06-07 09:35:47.202217	2022-06-07 09:35:47.202217
222	2021-10-21	194.60022544	2022-06-07 09:35:47.203703	2022-06-07 09:35:47.203703
223	2021-10-20	176.66179169	2022-06-07 09:35:47.20572	2022-06-07 09:35:47.20572
224	2021-10-19	160.12074345	2022-06-07 09:35:47.207248	2022-06-07 09:35:47.207248
225	2021-10-18	163.09613592	2022-06-07 09:35:47.208733	2022-06-07 09:35:47.208733
226	2021-10-17	168.04956734	2022-06-07 09:35:47.210355	2022-06-07 09:35:47.210355
227	2021-10-16	164.83208403	2022-06-07 09:35:47.21217	2022-06-07 09:35:47.21217
228	2021-10-15	169.13529131	2022-06-07 09:35:47.213805	2022-06-07 09:35:47.213805
229	2021-10-14	156.02441866	2022-06-07 09:35:47.215368	2022-06-07 09:35:47.215368
230	2021-10-13	155.92330017	2022-06-07 09:35:47.22003	2022-06-07 09:35:47.22003
231	2021-10-12	153.75745911	2022-06-07 09:35:47.221732	2022-06-07 09:35:47.221732
232	2021-10-11	154.49889766	2022-06-07 09:35:47.223298	2022-06-07 09:35:47.223298
233	2021-10-10	158.30842143	2022-06-07 09:35:47.224762	2022-06-07 09:35:47.224762
234	2021-10-09	161.61346598	2022-06-07 09:35:47.226299	2022-06-07 09:35:47.226299
235	2021-10-08	168.94089491	2022-06-07 09:35:47.227698	2022-06-07 09:35:47.227698
236	2021-10-07	161.4403631	2022-06-07 09:35:47.23168	2022-06-07 09:35:47.23168
237	2021-10-06	166.6342795	2022-06-07 09:35:47.234035	2022-06-07 09:35:47.234035
238	2021-10-05	170.89972468	2022-06-07 09:35:47.235638	2022-06-07 09:35:47.235638
239	2021-10-04	173.50547447	2022-06-07 09:35:47.237116	2022-06-07 09:35:47.237116
240	2021-10-03	177.52512193	2022-06-07 09:35:47.240322	2022-06-07 09:35:47.240322
241	2021-10-02	174.6235477	2022-06-07 09:35:47.242018	2022-06-07 09:35:47.242018
242	2021-10-01	164.7793562	2022-06-07 09:35:47.24355	2022-06-07 09:35:47.24355
243	2021-09-30	143.08715247	2022-06-07 09:35:47.245076	2022-06-07 09:35:47.245076
244	2021-09-29	140.3773574	2022-06-07 09:35:47.246942	2022-06-07 09:35:47.246942
245	2021-09-28	139.46074458	2022-06-07 09:35:47.248568	2022-06-07 09:35:47.248568
246	2021-09-27	148.78488102	2022-06-07 09:35:47.250751	2022-06-07 09:35:47.250751
247	2021-09-26	140.88241564	2022-06-07 09:35:47.25275	2022-06-07 09:35:47.25275
248	2021-09-25	144.34873252	2022-06-07 09:35:47.254627	2022-06-07 09:35:47.254627
249	2021-09-24	151.17415962	2022-06-07 09:35:47.256219	2022-06-07 09:35:47.256219
250	2021-09-23	152.81100151	2022-06-07 09:35:47.25787	2022-06-07 09:35:47.25787
251	2021-09-22	151.72501176	2022-06-07 09:35:47.262171	2022-06-07 09:35:47.262171
252	2021-09-21	144.22326895	2022-06-07 09:35:47.263979	2022-06-07 09:35:47.263979
253	2021-09-20	153.12920621	2022-06-07 09:35:47.265975	2022-06-07 09:35:47.265975
254	2021-09-19	170.97373391	2022-06-07 09:35:47.267602	2022-06-07 09:35:47.267602
255	2021-09-18	171.70947416	2022-06-07 09:35:47.273749	2022-06-07 09:35:47.273749
256	2021-09-17	153.72524533	2022-06-07 09:35:47.275396	2022-06-07 09:35:47.275396
257	2021-09-16	163.38816267	2022-06-07 09:35:47.277042	2022-06-07 09:35:47.277042
258	2021-09-15	167.14236491	2022-06-07 09:35:47.278845	2022-06-07 09:35:47.278845
259	2021-09-14	172.63632472	2022-06-07 09:35:47.281594	2022-06-07 09:35:47.281594
260	2021-09-13	175.2980909	2022-06-07 09:35:47.283367	2022-06-07 09:35:47.283367
261	2021-09-12	182.18137905	2022-06-07 09:35:47.286014	2022-06-07 09:35:47.286014
262	2021-09-11	193.68319932	2022-06-07 09:35:47.287768	2022-06-07 09:35:47.287768
263	2021-09-10	197.19713173	2022-06-07 09:35:47.289695	2022-06-07 09:35:47.289695
264	2021-09-09	216.34991835	2022-06-07 09:35:47.295175	2022-06-07 09:35:47.295175
265	2021-09-08	198.83405356	2022-06-07 09:35:47.297236	2022-06-07 09:35:47.297236
266	2021-09-07	196.50470214	2022-06-07 09:35:47.298921	2022-06-07 09:35:47.298921
267	2021-09-06	166.62021695	2022-06-07 09:35:47.302136	2022-06-07 09:35:47.302136
268	2021-09-05	145.39238322	2022-06-07 09:35:47.30375	2022-06-07 09:35:47.30375
269	2021-09-04	150.73860027	2022-06-07 09:35:47.305578	2022-06-07 09:35:47.305578
270	2021-09-03	149.09927917	2022-06-07 09:35:47.307355	2022-06-07 09:35:47.307355
271	2021-09-02	131.97131641	2022-06-07 09:35:47.309352	2022-06-07 09:35:47.309352
272	2021-09-01	120.14674005	2022-06-07 09:35:47.313417	2022-06-07 09:35:47.313417
273	2021-08-31	130.07809484	2022-06-07 09:35:47.315391	2022-06-07 09:35:47.315391
274	2021-08-30	116.61108041	2022-06-07 09:35:47.317037	2022-06-07 09:35:47.317037
275	2021-08-29	97.9908578	2022-06-07 09:35:47.318632	2022-06-07 09:35:47.318632
276	2021-08-28	98.00253299	2022-06-07 09:35:47.322586	2022-06-07 09:35:47.322586
277	2021-08-27	88.92619852	2022-06-07 09:35:47.324473	2022-06-07 09:35:47.324473
278	2021-08-26	78.47167773	2022-06-07 09:35:47.32624	2022-06-07 09:35:47.32624
279	2021-08-25	73.05496819	2022-06-07 09:35:47.327773	2022-06-07 09:35:47.327773
280	2021-08-24	79.25018455	2022-06-07 09:35:47.329576	2022-06-07 09:35:47.329576
281	2021-08-23	76.80397764	2022-06-07 09:35:47.33436	2022-06-07 09:35:47.33436
282	2021-08-22	77.67625946	2022-06-07 09:35:47.335855	2022-06-07 09:35:47.335855
283	2021-08-21	82.01040653	2022-06-07 09:35:47.337364	2022-06-07 09:35:47.337364
284	2021-08-20	79.99236536	2022-06-07 09:35:47.339009	2022-06-07 09:35:47.339009
285	2021-08-19	75.70788963	2022-06-07 09:35:47.342267	2022-06-07 09:35:47.342267
286	2021-08-18	80.80023934	2022-06-07 09:35:47.344062	2022-06-07 09:35:47.344062
287	2021-08-17	75.16845589	2022-06-07 09:35:47.345907	2022-06-07 09:35:47.345907
288	2021-08-16	69.35650718	2022-06-07 09:35:47.347505	2022-06-07 09:35:47.347505
289	2021-08-15	54.89684865	2022-06-07 09:35:47.349286	2022-06-07 09:35:47.349286
290	2021-08-14	44.89372932	2022-06-07 09:35:47.35087	2022-06-07 09:35:47.35087
291	2021-08-13	45.00941967	2022-06-07 09:35:47.352515	2022-06-07 09:35:47.352515
292	2021-08-12	43.30934521	2022-06-07 09:35:47.353946	2022-06-07 09:35:47.353946
293	2021-08-11	43.71917212	2022-06-07 09:35:47.355446	2022-06-07 09:35:47.355446
294	2021-08-10	41.68914316	2022-06-07 09:35:47.357126	2022-06-07 09:35:47.357126
295	2021-08-09	40.13083009	2022-06-07 09:35:47.358579	2022-06-07 09:35:47.358579
296	2021-08-08	39.49369327	2022-06-07 09:35:47.36023	2022-06-07 09:35:47.36023
297	2021-08-07	40.5523632	2022-06-07 09:35:47.365833	2022-06-07 09:35:47.365833
